Price,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,
Date,,,,,,,,
2026-02-02,421.80999755859375,427.1499938964844,414.5,421.2900085449219,58739500,436.1865005493164,436.6670645457592,38.3165502809987
2026-02-03,421.9599914550781,428.55999755859375,413.69000244140625,424.2699890136719,56886500,434.7009994506836,435.2663909180753,38.985851060458
2026-02-04,406.010009765625,423.8999938964844,399.17999267578125,420.4599914550781,74606900,433.35350036621094,432.4800689035562,36.456373525489774
2026-02-05,397.2099914550781,402.1000061035156,387.5299987792969,397.0199890136719,72819800,431.64349975585935,429.121013908463,34.17749745083623
2026-02-06,411.1099853515625,414.54998779296875,397.75,400.8699951171875,62677100,430.40899963378905,427.40567785542487,40.8067928363515
2026-02-09,417.32000732421875,421.25,407.2900085449219,409.9100036621094,54484300,429.0244995117188,426.4451378048338,49.266106616807434
2026-02-10,425.2099914550781,427.25,417.0,418.0799865722656,64450200,427.8369995117188,426.32750481914275,47.550903230775475
2026-02-11,428.2699890136719,436.3500061035156,420.0299987792969,427.9599914550781,57362000,426.89049835205077,426.5125033138598,40.61248159042433
2026-02-12,417.07000732421875,436.2300109863281,414.0,430.29998779296875,61933400,425.7839981079102,425.613217981513,37.02020802377414
2026-02-13,417.44000244140625,424.05999755859375,410.8800048828125,414.30999755859375,51434100,424.72749786376954,424.8348165015028,41.9081413586358
2026-02-17,410.6300048828125,413.7200012207031,400.510009765625,412.3599853515625,59678800,423.38399810791014,423.4819772997228,40.97104920957412
2026-02-18,411.32000732421875,416.8999938964844,409.5799865722656,411.1099853515625,45921400,422.9874984741211,422.3236944449129,41.0393358582711
2026-02-19,411.7099914550781,415.25,404.1099853515625,407.25,51019600,422.00099792480466,421.3128655887382,47.52221934310632
2026-02-20,411.82000732421875,414.70001220703125,405.5,408.29998779296875,57912200,420.1239990234375,420.40878384926015,38.95162129897623
2026-02-23,399.8299865722656,407.70001220703125,394.0400085449219,407.2900085449219,69680000,417.6624984741211,418.4488983943083,37.44286234834048
2026-02-24,409.3800048828125,410.82000732421875,397.6400146484375,399.5,58579500,416.37149810791016,417.5851942503563,43.51011925847207
2026-02-25,417.3999938964844,420.3399963378906,412.1499938964844,412.1499938964844,54809700,415.69649810791014,417.56755612141615,56.39958505156849
2026-02-26,408.5799865722656,416.80999755859375,403.6600036621094,414.4200134277344,53602500,414.55249786376953,416.71159711673516,56.386919374082865
2026-02-27,402.510009765625,407.1199951171875,398.1099853515625,402.94000244140625,56890100,413.8499984741211,415.359064988058,44.70314340857094
2026-03-02,403.32000732421875,404.5400085449219,388.25,390.6000061035156,55088300,412.49549865722656,414.21248806769233,40.762730361902065
2026-03-03,392.42999267578125,396.3399963378906,385.3900146484375,395.0899963378906,62617300,411.02649841308596,412.13796469703414,29.195227667411856
2026-03-04,405.94000244140625,408.3299865722656,394.5799865722656,397.8500061035156,68305500,410.22549896240236,411.54768257745053,37.48740119751468
2026-03-05,405.54998779296875,408.6199951171875,399.4200134277344,401.57000732421875,51925900,410.2024978637695,410.976473550357,42.654926628653975
2026-03-06,396.7300109863281,402.3500061035156,394.2099914550781,398.0899963378906,64054600,410.17849884033205,409.61966759187806,38.07989792581002
2026-03-09,398.67999267578125,401.5899963378906,381.3999938964844,390.04998779296875,67018900,409.55699920654297,408.577793790345,42.714296558930435
2026-03-10,399.239990234375,406.5899963378906,398.19000244140625,402.2200012207031,59258700,408.65299835205076,407.68847916596695,42.623341249714876
2026-03-11,407.82000732421875,416.3800048828125,402.1499938964844,402.2799987792969,62559900,407.7834991455078,407.701005657229,47.840578163355545
2026-03-12,395.010009765625,406.5,394.6499938964844,405.17999267578125,60973800,406.1205001831055,406.4923393818382,41.82154599402299
2026-03-13,391.20001220703125,400.20001220703125,389.95001220703125,399.1700134277344,58504100,404.8270004272461,405.0359272699518,45.43822037247642
2026-03-16,395.55999755859375,403.7300109863281,394.4200134277344,396.2200012207031,58068300,403.73300018310545,404.13345777363196,42.2706862498114
2026-03-17,399.2699890136719,400.1199951171875,393.0,395.69000244140625,46890500,403.1649993896484,403.67027027268335,39.3465670669687
2026-03-18,392.7799987792969,403.07000732421875,392.30999755859375,399.0,50853100,402.23799896240234,402.6331015590275,40.454327222684796
2026-03-19,380.29998779296875,387.2699890136719,378.7300109863281,387.2699890136719,67078300,400.66749877929686,400.5061383432124,37.546245245424075
2026-03-20,367.9599914550781,379.8900146484375,364.4599914550781,379.8500061035156,78299700,398.47449798583983,397.40650530624725,32.44288863021508
2026-03-23,383.3699951171875,384.6499938964844,372.7300109863281,373.0849914550781,29079878,397.65149841308596,396.06969481205107,45.69473480269432
